Resampled version already cached
Resampled version already cached
         2617967 function calls (2562120 primitive calls) in 2.067 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 values.py:657(MDValue)
       26    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 art3d.py:492(Path3DCollection)
        1    0.000    0.000    0.000    0.000 asnumbatype.py:12(AsNumbaTypeRegistry)
        1    0.000    0.000    0.000    0.000 _common.py:609(_WrapNumbers)
        1    0.000    0.000    0.000    0.000 sigparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ffi.py:120(_lib_fn_wrapper)
       15    0.000    0.000    0.000    0.000 enum.py:1009(<lambda>)
       12    0.000    0.000    0.000    0.000 {method 'seekable' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 util.py:81(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4994(levy_gen)
        1    0.000    0.000    0.000    0.000 timestamp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 doccer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:206(NumpyPickler)
        3    0.000    0.000    0.000    0.000 unicode.py:235(Kanji)
        1    0.000    0.000    0.000    0.000 _scorer.py:82(_MultimetricScorer)
        1    0.000    0.000    0.000    0.000 targetconfig.py:51(ConfigStack)
        1    0.000    0.000    0.000    0.000 lex.py:75(PlyLogger)
        1    0.000    0.000    0.000    0.000 dh.py:146(DHParameters)
        1    0.000    0.000    0.000    0.000 object_file.py:6(SectionIteratorRef)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1254(XMLPullParser)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:182(TweedieDistribution)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5049(levy_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4854(laplace_asymmetric_gen)
        1    0.000    0.000    0.000    0.000 config.py:1848(WorkerExit)
        1    0.000    0.000    0.000    0.000 builtins.py:221(<listcomp>)
        9    0.000    0.000    0.000    0.000 scalars.py:148(__lt__)
        8    0.000    0.000    0.000    0.000 deprecation.py:34(__init__)
        1    0.000    0.000    0.000    0.000 stencil.py:65(StencilFunc)
        1    0.000    0.000    0.000    0.000 threading.py:341(notify)
        1    0.000    0.000    0.000    0.000 connection.py:348(Connection)
        1    0.000    0.000    0.000    0.000 lex.py:558(LexerReflect)
        1    0.000    0.000    0.000    0.000 auth.py:521(SigV4QueryAuth)
        1    0.000    0.000    0.000    0.000 utils.py:370(IMDSFetcher)
        1    0.000    0.000    0.000    0.000 canonical_constraint.py:5(CanonicalConstraint)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7124(rdist_gen)
        1    0.000    0.000    0.000    0.000 object_mode_passes.py:9(ObjectModeFrontEnd)
        1    0.000    0.000    0.000    0.000 _ltisys.py:47(LinearTimeInvariant)
        1    0.000    0.000    0.000    0.000 coroutines.py:36(CoroWrapper)
       21    0.000    0.000    0.000    0.000 ffi.py:223(__enter__)
        1    0.000    0.000    0.000    0.000 config.py:1759(WorkerAbort)
       13    0.000    0.000    0.000    0.000 values.py:1127(is_terminated)
        1    0.000    0.000    0.000    0.000 standard.py:156(RetryContext)
        1    0.000    0.000    0.000    0.000 hmac.py:19(_HMACContext)
        1    0.000    0.000    0.000    0.000 dsa.py:126(DSAParameterNumbers)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2715(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 _base.py:75(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 core.py:1276(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 inspect.py:182(isgeneratorfunction)
        1    0.000    0.000    0.000    0.000 parallel.py:563(gen_snt_check)
        1    0.000    0.000    0.000    0.000 process.py:497(ProcessPoolExecutor)
        1    0.000    0.000    0.000    0.000 csv.py:80(DictReader)
        1    0.000    0.000    0.000    0.000 _header_value_parser.py:598(LocalPart)
        1    0.000    0.000    0.000    0.000 handlers.py:699(document_glacier_tree_hash_checksum)
        1    0.000    0.000    0.000    0.000 yacc.py:285(LRParser)
        1    0.000    0.000    0.000    0.000 transforms.py:1271(Transform)
        1    0.000    0.000    0.000    0.000 builtins.py:229(<listcomp>)
       13    0.000    0.000    0.000    0.000 __init__.py:54(exec_module)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
       22    0.000    0.000    0.000    0.000 targetconfig.py:42(doc)
        1    0.000    0.000    0.000    0.000 parallel.py:36(get_thread_count)
        1    0.000    0.000    0.000    0.000 config.py:1689(Prefork)
        1    0.000    0.000    0.000    0.000 index_tricks.py:563(ndenumerate)
        1    0.000    0.000    0.000    0.000 _ridge.py:1547(_RidgeGCV)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:13(Storage)
        1    0.000    0.000    0.000    0.000 zipfile.py:2183(CompleteDirs)
        1    0.000    0.000    0.000    0.000 builtins.py:398(<listcomp>)
        1    0.000    0.000    0.000    0.000 plistlib.py:275(_PlistParser)
        1    0.000    0.000    0.000    0.000 configparser.py:254(InterpolationError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7408(rice_gen)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1245(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 cookies.py:23(MockRequest)
        1    0.000    0.000    0.000    0.000 codegen.py:1324(AOTCPUCodegen)
        1    0.000    0.000    0.000    0.000 padding.py:60(OAEP)
        1    0.000    0.000    0.000    0.000 serialize.py:43(__init__)
        1    0.000    0.000    0.000    0.000 event.py:88(Event)
        1    0.000    0.000    0.000    0.000 settings.py:8(<module>)
        1    0.000    0.000    0.000    0.000 ffi.py:40(_LLVMLock)
        1    0.000    0.000    0.000    0.000 chardistribution.py:170(Big5DistributionAnalysis)
        1    0.000    0.000    0.000    0.000 _pslinux.py:800(__init__)
        1    0.000    0.000    0.000    0.000 sequencer.py:23(Sequencer)
        7    0.000    0.000    0.000    0.000 _param_validation.py:145(validate_params)
        1    0.000    0.000    0.000    0.000 distance.py:1635(CDistMetricWrapper)
        1    0.000    0.000    0.000    0.000 compiler_lock.py:8(__init__)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.FileIO' objects}
        1    0.000    0.000    0.000    0.000 instructions.py:64(CallInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:353(ICMPInstr)
        1    0.000    0.000    0.000    0.000 parfor.py:2337(ConvertLoopPass)
        2    0.000    0.000    0.000    0.000 types.py:454(__eq__)
        1    0.000    0.000    0.000    0.000 _backend.py:407(Dispatchable)
        1    0.000    0.000    0.000    0.000 session.py:1106(SessionVarDict)
        1    0.000    0.000    0.000    0.000 md.py:216(SuperWeirdWordPlugin)
        1    0.000    0.000    0.000    0.000 builtins.py:406(<listcomp>)
        2    0.000    0.000    0.000    0.000 _compat.py:28(TraversableResourcesLoader)
       16    0.000    0.000    0.000    0.000 core.py:5602(postParse)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3969(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        3    0.000    0.000    0.000    0.000 threadpoolctl.py:289(<genexpr>)
        2    0.000    0.000    0.000    0.000 codegen.py:880(_object_compiled_hook)
        1    0.000    0.000    0.000    0.000 builtins.py:273(<listcomp>)
        1    0.000    0.000    0.000    0.000 distance.py:1933(<dictcomp>)
       34    0.000    0.000    0.000    0.000 inspect.py:366(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:900(_set_native_id)
        3    0.000    0.000    0.000    0.000 core.py:2284(NoMatch)
        1    0.000    0.000    0.000    0.000 builtins.py:379(<listcomp>)
        1    0.000    0.000    0.000    0.000 codegen.py:1002(RuntimeLinker)
        3    0.000    0.000    0.000    0.000 core.py:3569(WordEnd)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3867(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 process.py:358(_ParentProcess)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7741(trapezoid_gen)
        1    0.000    0.000    0.000    0.000 decorator.py:65(FunctionMaker)
        1    0.000    0.000    0.000    0.000 md.py:314(ArchaicUpperLowerPlugin)
        6    0.000    0.000    0.000    0.000 imputils.py:103(decorate)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3132(gengamma_gen)
        9    0.000    0.000    0.000    0.000 core.py:3954(<genexpr>)
        1    0.000    0.000    0.000    0.000 _interpolate.py:966(PPoly)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:9362(studentized_range_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5280(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 dates.py:616(DateFormatter)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3474(_Backend)
        1    0.000    0.000    0.000    0.000 streams.py:135(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 containers.py:268(_HeterogeneousTuple)
        1    0.000    0.000    0.000    0.000 zipfile.py:613(LZMACompressor)
        1    0.000    0.000    0.000    0.000 retryhandler.py:260(MaxAttemptsDecorator)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:411(MultiprocessingBackend)
        1    0.000    0.000    0.000    0.000 unix_events.py:1341(_UnixDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 callconv.py:341(CPUCallConv)
       12    0.000    0.000    0.000    0.000 yacc.py:260(set_lineno)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6473(nct_gen)
        1    0.000    0.000    0.000    0.000 instructions.py:233(IndirectBranch)
        2    0.000    0.000    0.000    0.000 context.py:205(suppress)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 md.py:109(UnprintablePlugin)
        2    0.000    0.000    0.000    0.000 soundfile.py:1334(_check_if_closed)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3319(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 value.py:303(_ValueIterator)
        1    0.000    0.000    0.000    0.000 extensions.py:1366(Extension)
        1    0.000    0.000    0.000    0.000 core.py:190(<listcomp>)
        2    0.000    0.000    0.000    0.000 version.py:100(__lt__)
        1    0.000    0.000    0.000    0.000 config.py:654(WorkerClass)
        1    0.000    0.000    0.000    0.000 __init__.py:255(VersionConflict)
        1    0.000    0.000    0.000    0.000 _ode.py:837(vode)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        4    0.000    0.000    0.000    0.000 types.py:228(_to_string)
        9    0.000    0.000    0.000    0.000 typing.py:332(__repr__)
        4    0.000    0.000    0.000    0.000 ffi.py:243(__bool__)
        1    0.000    0.000    0.000    0.000 npydecl.py:228(NumpyRulesInplaceArrayOperator)
        1    0.000    0.000    0.000    0.000 __init__.py:214(insert_shim)
        1    0.000    0.000    0.000    0.000 case.py:245(_AssertWarnsContext)
        3    0.000    0.000    0.000    0.000 soundfile.py:1313(vio_tell)
        1    0.000    0.000    0.000    0.000 core.py:450(__init__)
        1    0.000    0.000    0.000    0.000 withcontexts.py:122(_ObjModeContextType)
        1    0.000    0.000    0.000    0.000 yacc.py:1972(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:230(<listcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:112(SimpleTextIOWrapper)
        1    0.000    0.000    0.000    0.000 retarget.py:72(BasicRetarget)
        1    0.000    0.000    0.000    0.000 httpsession.py:258(URLLib3Session)
        1    0.000    0.000    0.000    0.000 dispatcher.py:87(_FunctionCompiler)
        3    0.000    0.000    0.000    0.000 __init__.py:1675(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 unix_events.py:1022(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 callwrapper.py:91(PyCallWrapper)
        1    0.000    0.000    0.000    0.000 _interface.py:604(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 eventstream.py:550(EventStream)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3813(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 _internal.py:249(_ctypes)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7474(recipinvgauss_gen)
        1    0.000    0.000    0.000    0.000 inspect.py:897(BlockFinder)
        1    0.000    0.000    0.000    0.000 samplerparams.py:13(ReverbParameters)
        1    0.000    0.000    0.000    0.000 builtins.py:261(<listcomp>)
        1    0.000    0.000    0.000    0.000 ImageFile.py:700(PyEncoder)
        1    0.000    0.000    0.000    0.000 config.py:1865(NumWorkersChanged)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.000    0.000 _polyint.py:220(KroghInterpolator)
        3    0.000    0.000    0.000    0.000 module.py:132(get_global)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 exceptions.py:245(IncompleteRead)
        1    0.000    0.000    0.000    0.000 builtins.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 pickle.py:322(_getattribute)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3718(__init__)
        1    0.000    0.000    0.000    0.000 caching.py:98(_CacheLocator)
        1    0.000    0.000    0.000    0.000 _base.py:97(_FirstCompletedWaiter)
        3    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 collections.py:1352(LineCollection)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:23(ExponentialDispersionModel)
        1    0.000    0.000    0.000    0.000 _multivariate.py:4418(multivariate_t_frozen)
        1    0.000    0.000    0.000    0.000 base.py:1176(_wrap_impl)
        1    0.000    0.000    0.000    0.000 yacc.py:2937(__init__)
        1    0.000    0.000    0.000    0.000 context.py:226(DefaultContext)
        1    0.000    0.000    0.000    0.000 configprovider.py:660(InstanceVarProvider)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        9    0.000    0.000    0.000    0.000 instructions.py:206(return_value)
        1    0.000    0.000    0.000    0.000 _structures.py:61(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 serialize.py:9(Serializer)
        1    0.000    0.000    0.000    0.000 _label.py:170(LabelBinarizer)
       11    0.000    0.000    0.000    0.000 version.py:518(<lambda>)
        1    0.000    0.000    0.000    0.000 pyopenssl.py:276(WrappedSocket)
       25    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
